"transcript_year","state_name","place_name","n"
"2017","Oklahoma","Moore city",8
"2017","Oklahoma","Norman city",6
"2017","Oklahoma","Oklahoma City city",43
"2017","Oklahoma","Seminole city",3
"2017","Oklahoma","Woods County",9
"2017","Oregon","Albany city",16
"2017","Oregon","Canby city",12
"2017","Oregon","Depoe Bay city",5
"2017","Oregon","Dunes City city",10
"2017","Oregon","Eugene city",94
"2017","Oregon","Gladstone city",23
"2017","Oregon","Hillsboro city",8
"2017","Oregon","Lake County",56
"2017","Oregon","Lakeview town",68
"2017","Oregon","Lincoln City city",40
"2017","Oregon","Marion County",33
"2017","Oregon","McMinnville city",4
"2017","Oregon","Molalla city",5
"2017","Oregon","Phoenix city",1
"2017","Oregon","Portland city",2
"2017","Oregon","Salem city",44
"2017","Oregon","Stayton city",7
"2017","Oregon","Umatilla County",3
"2017","Oregon","Umatilla city",11
"2017","Oregon","Yamhill County",4
"2017","Oregon","Yamhill city",8
"2017","Pennsylvania","Bristol borough",60
"2017","Pennsylvania","Darby borough",6
"2017","Pennsylvania","Erie County",18
"2017","Pennsylvania","Jenkintown borough",4
"2017","Pennsylvania","Lebanon County",1
"2017","Pennsylvania","Lower Pottsgrove township",11
"2017","Pennsylvania","Madison borough",1
"2017","Pennsylvania","Norristown borough",12
"2017","Pennsylvania","North Abington township",7
"2017","Pennsylvania","North Versailles township",4
"2017","Pennsylvania","Penn borough",9
"2017","Pennsylvania","Pottstown borough",12
"2017","Pennsylvania","Susquehanna County",10
"2017","Pennsylvania","Titusville city",1
"2017","Pennsylvania","Verona borough",2
"2017","Pennsylvania","Wilkes-Barre city",2
"2017","Rhode Island","Central Falls city",13
"2017","Rhode Island","North Smithfield town",15
"2017","South Carolina","Aiken city",20
"2017","South Carolina","Anderson city",13
"2017","South Carolina","Chester County",38
"2017","South Carolina","Dillon County",16
"2017","South Carolina","Mount Pleasant town",6
"2017","South Carolina","North Augusta city",3
"2017","South Carolina","Tega Cay city",1
"2017","South Dakota","Brandon city",21
"2017","South Dakota","Dell Rapids city",1
"2017","South Dakota","Hartford city",23
"2017","South Dakota","Hot Springs city",11
"2017","South Dakota","Mitchell city",21
"2017","South Dakota","Pennington County",22
"2017","South Dakota","Sioux Falls city",879
"2017","Tennessee","Algood city",12
"2017","Tennessee","Blount County",44
"2017","Tennessee","Clarksville city",1
"2017","Tennessee","Cookeville city",22
"2017","Tennessee","Germantown city",4
"2017","Tennessee","Johnson City city",16
"2017","Tennessee","Nashville-Davidson metropolitan government (balance)",21
"2017","Tennessee","South Fulton city",5
"2017","Tennessee","Westmoreland town",5
"2017","Texas","Ballinger city",19
"2017","Texas","Bexar County",1
"2017","Texas","Brownsville city",14
"2017","Texas","Castle Hills city",2
"2017","Texas","Dallas city",2
"2017","Texas","Denison city",18
"2017","Texas","Farmers Branch city",20
"2017","Texas","Highland Village city",23
"2017","Texas","Lake City town",3
"2017","Texas","Lubbock city",1
"2017","Texas","Miami city",64
"2017","Texas","Mission city",17
"2017","Texas","Muleshoe city",34
"2017","Texas","Potter County",16
"2017","Texas","Princeton city",21
"2017","Texas","Rose City city",13
"2017","Texas","Schertz city",30
"2017","Texas","Shenandoah city",2
"2017","Texas","Socorro city",2
"2017","Texas","Somervell County",1
"2017","Texas","Troup city",1
"2017","Utah","Centerville city",28
"2017","Utah","Daniel town",1
"2017","Utah","Herriman city",3
"2017","Utah","Orem city",16
"2017","Utah","Perry city",2
"2017","Utah","Provo city",11
"2017","Utah","Roy city",11
"2017","Utah","Utah County",14
"2017","Utah","West Jordan city",18
"2017","Utah","West Valley City city",33
"2017","Vermont","Burlington city",39
"2017","Vermont","Charlotte town",1
"2017","Vermont","Essex Junction village",9
"2017","Vermont","Essex town",7
"2017","Vermont","Williston town",2
"2017","Vermont","Winooski city",17
"2017","Virginia","Abingdon town",13
"2017","Virginia","Crewe town",2
"2017","Virginia","Danville city",14
"2017","Virginia","Hampton city",9
"2017","Virginia","Montgomery County",20
"2017","Virginia","Orange County",15
"2017","Virginia","Pittsylvania County",27
"2017","Virginia","Poquoson city",3
"2017","Virginia","Portsmouth city",26
"2017","Virginia","Windsor town",5
"2017","Washington","Auburn city",1
"2017","Washington","Bothell city",42
"2017","Washington","College Place city",20
"2017","Washington","Federal Way city",21
"2017","Washington","Issaquah city",23
"2017","Washington","Oak Harbor city",14
"2017","Washington","Port Angeles city",5
"2017","Washington","Renton city",24
"2017","Washington","Sedro-Woolley city",24
"2017","Washington","Snoqualmie city",7
"2017","Washington","Vader city",23
"2017","Washington","Whatcom County",13
"2017","Washington","Yakima city",2
"2017","West Virginia","Morgantown city",3
"2017","Wisconsin","Amery city",9
"2017","Wisconsin","Beloit city",2
"2017","Wisconsin","Eau Claire County",13
"2017","Wisconsin","Eau Claire city",25
"2017","Wisconsin","Lake Mills city",81
"2017","Wisconsin","Madison city",3
"2017","Wisconsin","Mequon city",1
"2017","Wisconsin","Milton city",18
"2017","Wisconsin","Oregon village",48
"2017","Wisconsin","Oshkosh city",32
"2017","Wisconsin","Platteville city",16
"2017","Wisconsin","Sun Prairie city",18
"2017","Wisconsin","Weyauwega city",18
"2017","Wisconsin","Winnebago County",2
"2017","Wyoming","Casper city",28
"2017","Wyoming","Laramie city",16
"2018","Alabama","Andalusia city",15
"2018","Alabama","Anniston city",4
"2018","Alabama","Argo town",13
"2018","Alabama","Auburn city",2
"2018","Alabama","Brewton city",6
"2018","Alabama","Cullman County",1
"2018","Alabama","DeKalb County",2
"2018","Alabama","Fairhope city",56
"2018","Alabama","Fort Payne city",16
"2018","Alabama","Hamilton city",36
"2018","Alabama","Homewood city",24
"2018","Alabama","Irondale city",3
"2018","Alabama","Jackson County",63
"2018","Alabama","Marion County",5
"2018","Alabama","Mobile city",60
"2018","Alabama","Montgomery city",8
"2018","Alabama","Phenix City city",11
"2018","Alabama","Rainsville city",1
"2018","Alabama","Scottsboro city",67
"2018","Alabama","Selma city",4
"2018","Alabama","Smiths Station city",3
"2018","Arizona","Apache Junction city",16
"2018","Arizona","Chandler city",26
"2018","Arizona","Chino Valley town",20
"2018","Arizona","Cottonwood city",47
"2018","Arizona","Lake Havasu City city",7
"2018","Arizona","Nogales city",23
"2018","Arizona","Page city",1
"2018","Arizona","Sahuarita town",3
"2018","Arizona","Show Low city",32
"2018","Arizona","Tucson city",1
"2018","Arkansas","Bella Vista city",6
"2018","Arkansas","Conway city",11
"2018","Arkansas","Greenwood city",14
"2018","Arkansas","Springdale city",23
"2018","Arkansas","Van Buren city",12
"2018","Arkansas","Washington County",9
"2018","California","Albany city",36
"2018","California","Anaheim city",2
"2018","California","Angels city",75
"2018","California","Antioch city",1
"2018","California","Atherton town",29
"2018","California","Atwater city",6
"2018","California","Beaumont city",22
"2018","California","Bellflower city",22
"2018","California","Burbank city",5
"2018","California","Calaveras County",6
"2018","California","California City city",19
"2018","California","Canyon Lake city",14
"2018","California","Ceres city",23
"2018","California","Chico city",21
"2018","California","Clearlake city",2
"2018","California","Cloverdale city",24
"2018","California","Fairfax town",5
"2018","California","Glendale city",95
"2018","California","Inglewood city",28
"2018","California","Lake Forest city",2
"2018","California","National City city",5
"2018","California","Oakland city",7
"2018","California","Oceanside city",9
"2018","California","Ojai city",38
"2018","California","Pacifica city",136
"2018","California","Pasadena city",24
"2018","California","Ripon city",10
"2018","California","Riverbank city",21
"2018","California","Roseville city",4
"2018","California","San Anselmo town",16
"2018","California","San Bruno city",212
"2018","California","San Mateo city",3
"2018","California","Santa Monica city",17
"2018","California","Santa Rosa city",20
"2018","California","Susanville city",2
"2018","California","Tehachapi city",12
"2018","California","Temecula city",24
"2018","California","Temple City city",21
"2018","California","Thousand Oaks city",1
"2018","California","Watsonville city",3
"2018","California","West Covina city",27
"2018","California","Whittier city",3
"2018","California","Wildomar city",2
"2018","California","Yuba City city",245
"2018","Colorado","Alamosa city",22
"2018","Colorado","Basalt town",1
"2018","Colorado","Lafayette city",6
"2018","Colorado","Lakewood city",3
"2018","Colorado","Monte Vista city",23
"2018","Colorado","Montezuma County",20
"2018","Colorado","Northglenn city",10
"2018","Colorado","Thornton city",22
"2018","Colorado","Trinidad city",10
"2018","Colorado","Wiggins town",18
"2018","Connecticut","Danbury city",22
"2018","Connecticut","Fairfield County",20
"2018","Connecticut","Norwalk city",15
"2018","Florida","Orlando city",24
"2018","Florida","Temple Terrace city",10
"2018","Florida","Titusville city",39
"2018","Georgia","Forsyth County",19
"2018","Georgia","Garden City city",8
"2018","Georgia","Milledgeville city",20
"2018","Georgia","Pickens County",62
"2018","Idaho","Meridian city",17
"2018","Idaho","Post Falls city",34
"2018","Illinois","Bartlett village",55
"2018","Illinois","Batavia city",31
"2018","Illinois","Carlinville city",12
"2018","Illinois","Chatham village",18
"2018","Illinois","Chicago city",16
"2018","Illinois","Crest Hill city",1
"2018","Illinois","Darien city",10
"2018","Illinois","DeKalb city",2
"2018","Illinois","Dolton village",5
"2018","Illinois","Elmhurst city",30
"2018","Illinois","Evanston city",99
"2018","Illinois","Freeport city",21
"2018","Illinois","Geneva city",44
"2018","Illinois","Glencoe village",11
"2018","Illinois","Hoffman village",29
"2018","Illinois","Joliet city",40
"2018","Illinois","Kane County",9
"2018","Illinois","Manteno village",3
"2018","Illinois","Marion city",21
"2018","Illinois","McHenry city",24
"2018","Illinois","Midlothian village",46
"2018","Illinois","Monee village",36
"2018","Illinois","Morton village",28
"2018","Illinois","Mount Pulaski city",1
"2018","Illinois","New Lenox village",1
"2018","Illinois","Northfield village",1
"2018","Illinois","Springfield city",28
"2018","Indiana","Camden town",6
"2018","Indiana","Delaware County",29
"2018","Indiana","East Chicago city",46
"2018","Indiana","Jeffersonville city",3
"2018","Iowa","Hudson city",4
"2018","Iowa","Independence city",28
"2018","Iowa","Tipton city",17
"2018","Iowa","Waterloo city",72
"2018","Iowa","Waverly city",35
"2018","Kansas","Edwardsville city",19
"2018","Kansas","Hutchinson city",24
"2018","Kentucky","Dayton city",10
"2018","Kentucky","Georgetown city",24
"2018","Kentucky","Ohio County",13
"2018","Maine","Auburn city",26
"2018","Maine","Ellsworth city",31
"2018","Maine","Newburgh town",6
"2018","Maine","Oakland town",1
"2018","Maryland","Rising Sun town",19
"2018","Massachusetts","Amherst town",66
"2018","Massachusetts","Boston city",17
"2018","Massachusetts","Carver town",19
"2018","Massachusetts","Conway town",41
"2018","Massachusetts","Deerfield town",82
"2018","Massachusetts","Dover town",80
"2018","Massachusetts","Greenfield Town city",54
"2018","Massachusetts","Medford city",15
"2018","Massachusetts","Milford town",86
"2018","Massachusetts","North Reading town",46
"2018","Massachusetts","Whately town",34
"2018","Massachusetts","Winthrop Town city",44
"2018","Michigan","Albion city",27
"2018","Michigan","Armada village",22
"2018","Michigan","Bay County",31
"2018","Michigan","Casco township",11
"2018","Michigan","Cass County",6
"2018","Michigan","Dearborn city",15
"2018","Michigan","Dundee village",6
"2018","Michigan","Eastpointe city",2
"2018","Michigan","Garden City city",17
"2018","Michigan","Goodrich village",9
"2018","Michigan","Grand Haven city",13
"2018","Michigan","Hazel Park city",2
"2018","Michigan","Holly village",25
"2018","Michigan","Jackson city",5
"2018","Michigan","Kent County",27
"2018","Michigan","Lathrup Village city",5
"2018","Michigan","Lenox township",8
"2018","Michigan","Livonia city",23
"2018","Michigan","Lowell city",53
"2018","Michigan","Madison Heights city",24
"2018","Michigan","Manistee city",56
"2018","Michigan","Memphis city",24
"2018","Michigan","Monroe city",4
"2018","Michigan","New Haven village",3
"2018","Michigan","Norway city",24
"2018","Michigan","Ortonville village",9
"2018","Michigan","Richmond city",4
"2018","Michigan","Romulus city",36
"2018","Michigan","Saginaw city",28
"2018","Michigan","Saline city",99
"2018","Michigan","St. Clair County",18
"2018","Michigan","Westland city",16
"2018","Michigan","Wixom city",16
"2018","Minnesota","Chaska city",26
"2018","Minnesota","Cold Spring city",15
"2018","Minnesota","Corcoran city",3
"2018","Minnesota","Elko New Market city",19
"2018","Minnesota","Eveleth city",4
"2018","Minnesota","Fairfax city",30
"2018","Minnesota","Fergus Falls city",73
"2018","Minnesota","Forest Lake city",33
"2018","Minnesota","Fridley city",4
"2018","Minnesota","Grand Marais city",9
"2018","Minnesota","Grant city",3
"2018","Minnesota","Howard Lake city",2
"2018","Minnesota","Kenyon city",16
"2018","Minnesota","Kettle River city",2
"2018","Minnesota","Little Falls city",24
"2018","Minnesota","Mayer city",20
"2018","Minnesota","Minneapolis city",241
"2018","Minnesota","Minnetrista city",20
"2018","Minnesota","Montrose city",15
"2018","Minnesota","New Prague city",24
"2018","Minnesota","New Ulm city",14
"2018","Minnesota","Oak Grove city",1
"2018","Minnesota","Pierz city",16
"2018","Minnesota","Richmond city",4
"2018","Minnesota","Rockville city",6
"2018","Minnesota","Sartell city",1
"2018","Minnesota","St. Louis Park city",21
"2018","Minnesota","Stewartville city",22
"2018","Minnesota","Tower city",2
"2018","Minnesota","Winona city",1
"2018","Mississippi","Biloxi city",16
"2018","Mississippi","Carroll County",30
"2018","Mississippi","Starkville city",1
"2018","Missouri","Ava city",2
"2018","Missouri","Blue Springs city",18
"2018","Missouri","Boonville city",14
"2018","Missouri","Brentwood city",21
"2018","Missouri","Cape Girardeau city",19
"2018","Missouri","Caruthersville city",3
"2018","Missouri","Cuba city",1
"2018","Missouri","De Soto city",21
"2018","Missouri","Eureka city",13
"2018","Missouri","Florissant city",20
"2018","Missouri","Fulton city",20
"2018","Missouri","Garden City city",9
"2018","Missouri","Independence city",39
"2018","Missouri","Jefferson City city",13
"2018","Missouri","Park Hills city",8
"2018","Missouri","Raytown city",5
"2018","Missouri","Republic city",2
"2018","Missouri","Rolla city",8
"2018","Missouri","Seymour city",3
"2018","Missouri","St. Ann city",5
